"","HLTH_SERVICE_DLVR_AREA_NAME","year","month","date","pm25","background_pm25","wildfire_pm25"
"108","Central Vancouver Island",2027,3,2027-03-01,1.21257142857143,1.21257142857143,0
"109","Central Vancouver Island",2027,3,2027-03-01,1.47876714709741,1.21257142857143,0.266195718525986
"110","Central Vancouver Island",2028,3,2028-03-01,1.20514285714286,1.20514285714286,0
"111","Central Vancouver Island",2028,3,2028-03-01,1.20514285714286,1.20514285714286,0
"112","Central Vancouver Island",2028,3,2028-03-01,1.26625348628373,1.20514285714286,0.061110629140871
"113","Central Vancouver Island",2028,3,2028-03-01,1.20514285714286,1.20514285714286,0
"114","Central Vancouver Island",2028,3,2028-03-01,1.47133857566884,1.20514285714286,0.266195718525986
"115","Central Vancouver Island",2029,3,2029-03-01,1.19771428571429,1.19771428571429,0
"116","Central Vancouver Island",2029,3,2029-03-01,1.19771428571429,1.19771428571429,0
"117","Central Vancouver Island",2029,3,2029-03-01,1.25882491485516,1.19771428571429,0.061110629140871
"118","Central Vancouver Island",2029,3,2029-03-01,1.19771428571429,1.19771428571429,0
"119","Central Vancouver Island",2029,3,2029-03-01,1.46391000424027,1.19771428571429,0.266195718525986
"120","Central Vancouver Island",2030,3,2030-03-01,1.19028571428571,1.19028571428571,0
"121","Central Vancouver Island",2030,3,2030-03-01,1.19028571428571,1.19028571428571,0
"122","Central Vancouver Island",2030,3,2030-03-01,1.25139634342659,1.19028571428571,0.061110629140871
"123","Central Vancouver Island",2030,3,2030-03-01,1.19028571428571,1.19028571428571,0
"124","Central Vancouver Island",2030,3,2030-03-01,1.4564814328117,1.19028571428571,0.266195718525986
"125","Central Vancouver Island",2031,3,2031-03-01,1.18285714285714,1.18285714285714,0
"126","Central Vancouver Island",2031,3,2031-03-01,1.18285714285714,1.18285714285714,0
"127","Central Vancouver Island",2031,3,2031-03-01,1.24396777199801,1.18285714285714,0.061110629140871
"128","Central Vancouver Island",2031,3,2031-03-01,1.18285714285714,1.18285714285714,0
"129","Central Vancouver Island",2031,3,2031-03-01,1.44905286138313,1.18285714285714,0.266195718525986
"130","Central Vancouver Island",2032,3,2032-03-01,1.17885714285714,1.17885714285714,0
"131","Central Vancouver Island",2032,3,2032-03-01,1.17885714285714,1.17885714285714,0
"132","Central Vancouver Island",2032,3,2032-03-01,1.23996777199801,1.17885714285714,0.061110629140871
"133","Central Vancouver Island",2032,3,2032-03-01,1.17885714285714,1.17885714285714,0
"134","Central Vancouver Island",2032,3,2032-03-01,1.44505286138313,1.17885714285714,0.266195718525986
"135","Central Vancouver Island",2033,3,2033-03-01,1.17485714285714,1.17485714285714,0
"136","Central Vancouver Island",2033,3,2033-03-01,1.17485714285714,1.17485714285714,0
"137","Central Vancouver Island",2033,3,2033-03-01,1.23596777199801,1.17485714285714,0.061110629140871
"138","Central Vancouver Island",2033,3,2033-03-01,1.17485714285714,1.17485714285714,0
"139","Central Vancouver Island",2033,3,2033-03-01,1.44105286138313,1.17485714285714,0.266195718525986
"140","Central Vancouver Island",2034,3,2034-03-01,1.17085714285714,1.17085714285714,0
"141","Central Vancouver Island",2034,3,2034-03-01,1.17085714285714,1.17085714285714,0
"142","Central Vancouver Island",2034,3,2034-03-01,1.23196777199801,1.17085714285714,0.061110629140871
"143","Central Vancouver Island",2034,3,2034-03-01,1.17085714285714,1.17085714285714,0
"144","Central Vancouver Island",2034,3,2034-03-01,1.43705286138313,1.17085714285714,0.266195718525986
"145","Central Vancouver Island",2035,3,2035-03-01,1.16685714285714,1.16685714285714,0
"146","Central Vancouver Island",2035,3,2035-03-01,1.16685714285714,1.16685714285714,0
"147","Central Vancouver Island",2035,3,2035-03-01,1.22796777199801,1.16685714285714,0.061110629140871
"148","Central Vancouver Island",2035,3,2035-03-01,1.16685714285714,1.16685714285714,0
"149","Central Vancouver Island",2035,3,2035-03-01,1.43305286138313,1.16685714285714,0.266195718525986
"150","Central Vancouver Island",2036,3,2036-03-01,1.16285714285714,1.16285714285714,0
"151","Central Vancouver Island",2036,3,2036-03-01,1.16285714285714,1.16285714285714,0
"152","Central Vancouver Island",2036,3,2036-03-01,1.22396777199801,1.16285714285714,0.061110629140871
"153","Central Vancouver Island",2036,3,2036-03-01,1.16285714285714,1.16285714285714,0
"154","Central Vancouver Island",2036,3,2036-03-01,1.42905286138313,1.16285714285714,0.266195718525986
"155","Central Vancouver Island",2023,4,2023-04-01,1.04665601690637,0.815102040816327,0.23155397609004
"156","Central Vancouver Island",2023,4,2023-04-01,0.815102040816327,0.815102040816327,0
"157","Central Vancouver Island",2023,4,2023-04-01,0.823467411186697,0.815102040816327,0.00836537037037
"158","Central Vancouver Island",2023,4,2023-04-01,0.919765741533172,0.815102040816327,0.104663700716846
"159","Central Vancouver Island",2023,4,2023-04-01,0.854014875805787,0.815102040816327,0.038912834989461
"160","Central Vancouver Island",2023,4,2023-04-01,0.939378007894517,0.815102040816327,0.12427596707819
"161","Central Vancouver Island",2024,4,2024-04-01,1.04114581282473,0.809591836734694,0.23155397609004
"162","Central Vancouver Island",2024,4,2024-04-01,0.809591836734694,0.809591836734694,0
"163","Central Vancouver Island",2024,4,2024-04-01,0.817957207105064,0.809591836734694,0.00836537037037
"164","Central Vancouver Island",2024,4,2024-04-01,0.91425553745154,0.809591836734694,0.104663700716846
"165","Central Vancouver Island",2024,4,2024-04-01,0.848504671724155,0.809591836734694,0.038912834989461
"166","Central Vancouver Island",2024,4,2024-04-01,0.933867803812884,0.809591836734694,0.12427596707819
"167","Central Vancouver Island",2025,4,2025-04-01,1.0356356087431,0.804081632653061,0.23155397609004
"168","Central Vancouver Island",2025,4,2025-04-01,0.804081632653061,0.804081632653061,0
"169","Central Vancouver Island",2025,4,2025-04-01,0.812447003023431,0.804081632653061,0.00836537037037
"170","Central Vancouver Island",2025,4,2025-04-01,0.908745333369907,0.804081632653061,0.104663700716846
"171","Central Vancouver Island",2025,4,2025-04-01,0.842994467642522,0.804081632653061,0.038912834989461
"172","Central Vancouver Island",2025,4,2025-04-01,0.928357599731251,0.804081632653061,0.12427596707819
"173","Central Vancouver Island",2026,4,2026-04-01,1.03012540466147,0.798571428571429,0.23155397609004
"174","Central Vancouver Island",2026,4,2026-04-01,0.798571428571429,0.798571428571429,0
"175","Central Vancouver Island",2026,4,2026-04-01,0.806936798941799,0.798571428571429,0.00836537037037
"176","Central Vancouver Island",2026,4,2026-04-01,0.903235129288275,0.798571428571429,0.104663700716846
"177","Central Vancouver Island",2026,4,2026-04-01,0.83748426356089,0.798571428571429,0.038912834989461
"178","Central Vancouver Island",2026,4,2026-04-01,0.922847395649619,0.798571428571429,0.12427596707819
"179","Central Vancouver Island",2027,4,2027-04-01,1.02726826180433,0.795714285714286,0.23155397609004
"180","Central Vancouver Island",2027,4,2027-04-01,0.795714285714286,0.795714285714286,0
"181","Central Vancouver Island",2027,4,2027-04-01,0.804079656084656,0.795714285714286,0.00836537037037
"182","Central Vancouver Island",2027,4,2027-04-01,0.900377986431132,0.795714285714286,0.104663700716846
"183","Central Vancouver Island",2027,4,2027-04-01,0.834627120703747,0.795714285714286,0.038912834989461
"184","Central Vancouver Island",2027,4,2027-04-01,0.919990252792476,0.795714285714286,0.12427596707819
"185","Central Vancouver Island",2028,4,2028-04-01,1.02441111894718,0.792857142857143,0.23155397609004
"186","Central Vancouver Island",2028,4,2028-04-01,0.792857142857143,0.792857142857143,0
"187","Central Vancouver Island",2028,4,2028-04-01,0.801222513227513,0.792857142857143,0.00836537037037
"188","Central Vancouver Island",2028,4,2028-04-01,0.897520843573989,0.792857142857143,0.104663700716846
"189","Central Vancouver Island",2028,4,2028-04-01,0.831769977846604,0.792857142857143,0.038912834989461
"190","Central Vancouver Island",2028,4,2028-04-01,0.917133109935333,0.792857142857143,0.12427596707819
"191","Central Vancouver Island",2029,4,2029-04-01,1.02155397609004,0.79,0.23155397609004
"192","Central Vancouver Island",2029,4,2029-04-01,0.79,0.79,0
"193","Central Vancouver Island",2029,4,2029-04-01,0.79836537037037,0.79,0.00836537037037
"194","Central Vancouver Island",2029,4,2029-04-01,0.894663700716846,0.79,0.104663700716846
"195","Central Vancouver Island",2029,4,2029-04-01,0.828912834989461,0.79,0.038912834989461
"196","Central Vancouver Island",2029,4,2029-04-01,0.91427596707819,0.79,0.12427596707819
"197","Central Vancouver Island",2030,4,2030-04-01,1.0186968332329,0.787142857142857,0.23155397609004
"198","Central Vancouver Island",2030,4,2030-04-01,0.787142857142857,0.787142857142857,0
"199","Central Vancouver Island",2030,4,2030-04-01,0.795508227513227,0.787142857142857,0.00836537037037
"200","Central Vancouver Island",2030,4,2030-04-01,0.891806557859703,0.787142857142857,0.104663700716846
"201","Central Vancouver Island",2030,4,2030-04-01,0.826055692132318,0.787142857142857,0.038912834989461
"202","Central Vancouver Island",2030,4,2030-04-01,0.911418824221047,0.787142857142857,0.12427596707819
"203","Central Vancouver Island",2031,4,2031-04-01,1.01583969037575,0.784285714285714,0.23155397609004
"204","Central Vancouver Island",2031,4,2031-04-01,0.784285714285714,0.784285714285714,0
"205","Central Vancouver Island",2031,4,2031-04-01,0.792651084656084,0.784285714285714,0.00836537037037
"206","Central Vancouver Island",2031,4,2031-04-01,0.88894941500256,0.784285714285714,0.104663700716846
"207","Central Vancouver Island",2031,4,2031-04-01,0.823198549275175,0.784285714285714,0.038912834989461
"208","Central Vancouver Island",2031,4,2031-04-01,0.908561681363904,0.784285714285714,0.12427596707819
"209","Central Vancouver Island",2032,4,2032-04-01,1.01526826180433,0.783714285714286,0.23155397609004
"210","Central Vancouver Island",2032,4,2032-04-01,0.783714285714286,0.783714285714286,0
"211","Central Vancouver Island",2032,4,2032-04-01,0.792079656084656,0.783714285714286,0.00836537037037
"212","Central Vancouver Island",2032,4,2032-04-01,0.888377986431132,0.783714285714286,0.104663700716846
"213","Central Vancouver Island",2032,4,2032-04-01,0.822627120703747,0.783714285714286,0.038912834989461
"214","Central Vancouver Island",2032,4,2032-04-01,0.907990252792476,0.783714285714286,0.12427596707819
"215","Central Vancouver Island",2033,4,2033-04-01,1.0146968332329,0.783142857142857,0.23155397609004
"216","Central Vancouver Island",2033,4,2033-04-01,0.783142857142857,0.783142857142857,0
"217","Central Vancouver Island",2033,4,2033-04-01,0.791508227513227,0.783142857142857,0.00836537037037
"218","Central Vancouver Island",2033,4,2033-04-01,0.887806557859703,0.783142857142857,0.104663700716846
"219","Central Vancouver Island",2033,4,2033-04-01,0.822055692132318,0.783142857142857,0.038912834989461
"220","Central Vancouver Island",2033,4,2033-04-01,0.907418824221047,0.783142857142857,0.12427596707819
"221","Central Vancouver Island",2034,4,2034-04-01,1.01412540466147,0.782571428571429,0.23155397609004
"222","Central Vancouver Island",2034,4,2034-04-01,0.782571428571429,0.782571428571429,0
"223","Central Vancouver Island",2034,4,2034-04-01,0.790936798941799,0.782571428571429,0.00836537037037
"224","Central Vancouver Island",2034,4,2034-04-01,0.887235129288275,0.782571428571429,0.104663700716846
"225","Central Vancouver Island",2034,4,2034-04-01,0.82148426356089,0.782571428571429,0.038912834989461
"226","Central Vancouver Island",2034,4,2034-04-01,0.906847395649619,0.782571428571429,0.12427596707819
"227","Central Vancouver Island",2035,4,2035-04-01,1.01355397609004,0.782,0.23155397609004
"228","Central Vancouver Island",2035,4,2035-04-01,0.782,0.782,0
"229","Central Vancouver Island",2035,4,2035-04-01,0.79036537037037,0.782,0.00836537037037
"230","Central Vancouver Island",2035,4,2035-04-01,0.886663700716846,0.782,0.104663700716846
"231","Central Vancouver Island",2035,4,2035-04-01,0.820912834989461,0.782,0.038912834989461
"232","Central Vancouver Island",2035,4,2035-04-01,0.90627596707819,0.782,0.12427596707819
"233","Central Vancouver Island",2036,4,2036-04-01,1.01298254751861,0.781428571428571,0.23155397609004
"234","Central Vancouver Island",2036,4,2036-04-01,0.781428571428571,0.781428571428571,0
"235","Central Vancouver Island",2036,4,2036-04-01,0.789793941798941,0.781428571428571,0.00836537037037
"236","Central Vancouver Island",2036,4,2036-04-01,0.886092272145417,0.781428571428571,0.104663700716846
"237","Central Vancouver Island",2036,4,2036-04-01,0.820341406418032,0.781428571428571,0.038912834989461
"238","Central Vancouver Island",2036,4,2036-04-01,0.905704538506761,0.781428571428571,0.12427596707819
"239","Central Vancouver Island",2023,5,2023-05-01,1.27877551020408,1.27877551020408,0
"240","Central Vancouver Island",2023,5,2023-05-01,1.45353693614615,1.27877551020408,0.17476142594207
"241","Central Vancouver Island",2023,5,2023-05-01,1.29642664334326,1.27877551020408,0.01765113313918
"242","Central Vancouver Island",2023,5,2023-05-01,1.32280597351844,1.27877551020408,0.044030463314358
"243","Central Vancouver Island",2023,5,2023-05-01,1.27877551020408,1.27877551020408,0
"244","Central Vancouver Island",2023,5,2023-05-01,1.27877551020408,1.27877551020408,0
"245","Central Vancouver Island",2024,5,2024-05-01,1.27061224489796,1.27061224489796,0
"246","Central Vancouver Island",2024,5,2024-05-01,1.44537367084003,1.27061224489796,0.17476142594207
"247","Central Vancouver Island",2024,5,2024-05-01,1.28826337803714,1.27061224489796,0.01765113313918
"248","Central Vancouver Island",2024,5,2024-05-01,1.31464270821232,1.27061224489796,0.044030463314358
"249","Central Vancouver Island",2024,5,2024-05-01,1.27061224489796,1.27061224489796,0
"250","Central Vancouver Island",2024,5,2024-05-01,1.27061224489796,1.27061224489796,0
"251","Central Vancouver Island",2025,5,2025-05-01,1.26244897959184,1.26244897959184,0
"252","Central Vancouver Island",2025,5,2025-05-01,1.43721040553391,1.26244897959184,0.17476142594207
"253","Central Vancouver Island",2025,5,2025-05-01,1.28010011273102,1.26244897959184,0.01765113313918
"254","Central Vancouver Island",2025,5,2025-05-01,1.30647944290619,1.26244897959184,0.044030463314358
"255","Central Vancouver Island",2025,5,2025-05-01,1.26244897959184,1.26244897959184,0
"256","Central Vancouver Island",2025,5,2025-05-01,1.26244897959184,1.26244897959184,0
"257","Central Vancouver Island",2026,5,2026-05-01,1.25428571428571,1.25428571428571,0
"258","Central Vancouver Island",2026,5,2026-05-01,1.42904714022778,1.25428571428571,0.17476142594207
"259","Central Vancouver Island",2026,5,2026-05-01,1.27193684742489,1.25428571428571,0.01765113313918
"260","Central Vancouver Island",2026,5,2026-05-01,1.29831617760007,1.25428571428571,0.044030463314358
"261","Central Vancouver Island",2026,5,2026-05-01,1.25428571428571,1.25428571428571,0
"262","Central Vancouver Island",2026,5,2026-05-01,1.25428571428571,1.25428571428571,0
"263","Central Vancouver Island",2027,5,2027-05-01,1.25,1.25,0
"264","Central Vancouver Island",2027,5,2027-05-01,1.42476142594207,1.25,0.17476142594207
"265","Central Vancouver Island",2027,5,2027-05-01,1.26765113313918,1.25,0.01765113313918
"266","Central Vancouver Island",2027,5,2027-05-01,1.29403046331436,1.25,0.044030463314358
"267","Central Vancouver Island",2027,5,2027-05-01,1.25,1.25,0
"268","Central Vancouver Island",2027,5,2027-05-01,1.25,1.25,0
"269","Central Vancouver Island",2028,5,2028-05-01,1.24571428571429,1.24571428571429,0
"270","Central Vancouver Island",2028,5,2028-05-01,1.42047571165636,1.24571428571429,0.17476142594207
"271","Central Vancouver Island",2028,5,2028-05-01,1.26336541885347,1.24571428571429,0.01765113313918
"272","Central Vancouver Island",2028,5,2028-05-01,1.28974474902864,1.24571428571429,0.044030463314358
"273","Central Vancouver Island",2028,5,2028-05-01,1.24571428571429,1.24571428571429,0
"274","Central Vancouver Island",2028,5,2028-05-01,1.24571428571429,1.24571428571429,0
"275","Central Vancouver Island",2029,5,2029-05-01,1.24142857142857,1.24142857142857,0
"276","Central Vancouver Island",2029,5,2029-05-01,1.41618999737064,1.24142857142857,0.17476142594207
"277","Central Vancouver Island",2029,5,2029-05-01,1.25907970456775,1.24142857142857,0.01765113313918
"278","Central Vancouver Island",2029,5,2029-05-01,1.28545903474293,1.24142857142857,0.044030463314358
"279","Central Vancouver Island",2029,5,2029-05-01,1.24142857142857,1.24142857142857,0
"280","Central Vancouver Island",2029,5,2029-05-01,1.24142857142857,1.24142857142857,0
"281","Central Vancouver Island",2030,5,2030-05-01,1.23714285714286,1.23714285714286,0
"282","Central Vancouver Island",2030,5,2030-05-01,1.41190428308493,1.23714285714286,0.17476142594207
"283","Central Vancouver Island",2030,5,2030-05-01,1.25479399028204,1.23714285714286,0.01765113313918
"284","Central Vancouver Island",2030,5,2030-05-01,1.28117332045722,1.23714285714286,0.044030463314358
"285","Central Vancouver Island",2030,5,2030-05-01,1.23714285714286,1.23714285714286,0
"286","Central Vancouver Island",2030,5,2030-05-01,1.23714285714286,1.23714285714286,0
"287","Central Vancouver Island",2031,5,2031-05-01,1.23285714285714,1.23285714285714,0
"288","Central Vancouver Island",2031,5,2031-05-01,1.40761856879921,1.23285714285714,0.17476142594207
"289","Central Vancouver Island",2031,5,2031-05-01,1.25050827599632,1.23285714285714,0.01765113313918
"290","Central Vancouver Island",2031,5,2031-05-01,1.2768876061715,1.23285714285714,0.044030463314358
"291","Central Vancouver Island",2031,5,2031-05-01,1.23285714285714,1.23285714285714,0
"292","Central Vancouver Island",2031,5,2031-05-01,1.23285714285714,1.23285714285714,0
"293","Central Vancouver Island",2032,5,2032-05-01,1.23257142857143,1.23257142857143,0
"294","Central Vancouver Island",2032,5,2032-05-01,1.4073328545135,1.23257142857143,0.17476142594207
"295","Central Vancouver Island",2032,5,2032-05-01,1.25022256171061,1.23257142857143,0.01765113313918
"296","Central Vancouver Island",2032,5,2032-05-01,1.27660189188579,1.23257142857143,0.044030463314358
"297","Central Vancouver Island",2032,5,2032-05-01,1.23257142857143,1.23257142857143,0
"298","Central Vancouver Island",2032,5,2032-05-01,1.23257142857143,1.23257142857143,0
"299","Central Vancouver Island",2033,5,2033-05-01,1.23228571428571,1.23228571428571,0
"300","Central Vancouver Island",2033,5,2033-05-01,1.40704714022778,1.23228571428571,0.17476142594207
"301","Central Vancouver Island",2033,5,2033-05-01,1.24993684742489,1.23228571428571,0.01765113313918
"302","Central Vancouver Island",2033,5,2033-05-01,1.27631617760007,1.23228571428571,0.044030463314358
"303","Central Vancouver Island",2033,5,2033-05-01,1.23228571428571,1.23228571428571,0
"304","Central Vancouver Island",2033,5,2033-05-01,1.23228571428571,1.23228571428571,0
"305","Central Vancouver Island",2034,5,2034-05-01,1.232,1.232,0
